price,carpet_area,facing,bedrooms,bathrooms,balcony,furnish_type,prop_type,city,Store Room,ageing,location_area,luxury_category,floor_category
1.08,804.0,North-East,2.0,2.0,2.0,Unfurnished,Flat,Mumbai,0,Relatively New,Mira-Bhayandar,Medium,High Floor
2.64,1070.0,East,3.0,3.0,1.0,Unfurnished,Flat,Thane,0,New,Thane,Medium,High Floor
0.69,574.0,North-East,1.0,1.0,2.0,Unfurnished,Flat,Mumbai,0,Relatively New,Mira-Bhayandar,Medium,Mid Floor
1.61,800.0,North,2.0,2.0,1.0,Unfurnished,Flat,Thane,0,Relatively New,Thane,Medium,High Floor
2.8,1295.0,East,3.0,3.0,1.0,Unfurnished,Flat,Thane,0,New,Thane,Medium,High Floor
1.49,737.0,East,2.0,2.0,1.0,Unfurnished,Flat,Thane,0,Relatively New,Thane,Medium,Mid Floor
1.0,479.0,East,2.0,2.0,0.0,Unfurnished,Flat,Thane,0,Relatively New,Thane,Medium,Mid Floor
2.95,825.0,South-East,2.0,2.0,1.0,Unfurnished,Flat,Mumbai,0,Relatively New,Powai,Medium,High Floor
1.5,737.0,North,2.0,2.0,1.0,Unfurnished,Flat,Thane,0,Relatively New,Thane,Medium,High Floor
1.72,635.0,East,2.0,2.0,0.0,Unfurnished,Flat,Mumbai,0,New,Andheri,Medium,High Floor
0.45,430.0,East,1.0,2.0,2.0,Unfurnished,Flat,Thane,0,New,Kalyan-Dombivli,Medium,Low Floor
3.01,1012.0,North-East,3.0,3.0,1.0,Semifurnished,Flat,Thane,0,Relatively New,Powai,High,High Floor
0.38,647.0,South,1.0,1.0,3.0,Unfurnished,Flat,Navi Mumbai,0,Relatively New,Kalyan-Dombivli,Low,Low Floor
1.1,750.0,East,2.0,2.0,3.0,Unfurnished,Flat,Thane,0,Relatively New,Thane,High,High Floor
0.8,672.78,North,2.0,2.0,1.0,Semifurnished,Flat,Thane,0,Old,Kalyan-Dombivli,Medium,Mid Floor
1.62,480.0,West,1.0,1.0,0.0,Unfurnished,Flat,Mumbai,1,Relatively New,Vikhroli,Medium,Mid Floor
0.85,650.0,East,2.0,2.0,3.0,Unfurnished,Flat,Navi Mumbai,0,Relatively New,Navi Mumbai,Medium,Mid Floor
2.05,466.16,North,2.0,2.0,0.0,Semifurnished,Flat,Mumbai,0,Relatively Old,Santacruz,Medium,High Floor
3.62,1349.0,West,3.0,4.0,1.0,Unfurnished,Flat,Mumbai,0,New,Goregaon,High,High Floor
0.95,760.0,West,2.0,2.0,3.0,Semifurnished,Flat,Navi Mumbai,0,Relatively Old,Kamothe,Low,Mid Floor
0.579,680.43,East,2.0,2.0,2.0,Semifurnished,Flat,Thane,0,Relatively New,Others,Low,Mid Floor
0.765,663.0,West,2.0,2.0,1.0,Unfurnished,Flat,Thane,0,Relatively New,Thane,Medium,High Floor
1.55,708.0,South,2.0,2.0,0.0,Semifurnished,Flat,Thane,0,Relatively New,Thane,Medium,High Floor
1.2,710.0,East,2.0,2.0,3.0,Unfurnished,Flat,Navi Mumbai,0,Relatively Old,Ulwe,Medium,Mid Floor
1.5,517.0,East,2.0,2.0,0.0,Unfurnished,Flat,Thane,0,New,Thane,Medium,High Floor
1.65,700.0,East,2.0,2.0,2.0,Semifurnished,Flat,Thane,1,Relatively Old,Thane,Medium,Low Floor
2.25,900.0,East,3.0,3.0,2.0,Semifurnished,Flat,Thane,1,Relatively Old,Thane,Low,Low Floor
2.15,813.0,Missing,2.0,2.0,2.0,Unfurnished,Flat,Thane,0,New,Thane,Medium,High Floor
1.55,655.0,East,2.0,2.0,1.0,Unfurnished,Flat,Mumbai,0,Relatively New,Kurla,Medium,Mid Floor
0.59,605.0,East,2.0,2.0,3.0,Unfurnished,Flat,Navi Mumbai,0,Relatively New,Thane,Medium,Mid Floor
1.35,615.0,East,2.0,2.0,3.0,Semifurnished,Flat,Thane,0,Relatively Old,Others,Low,Mid Floor
0.49,535.0,East,1.0,1.0,0.0,Semifurnished,Flat,Thane,0,Old,Thane,Low,Low Floor
0.3,271.0,North-East,1.0,1.0,1.0,Unfurnished,Flat,Thane,0,Relatively Old,Thane,Low,Mid Floor
1.4,700.0,West,2.0,2.0,0.0,Semifurnished,Flat,Mumbai,0,Old,Others,Low,Mid Floor
0.21,315.0,East,1.0,1.0,0.0,Semifurnished,Flat,Thane,0,Old,Others,Low,Low Floor
1.0,600.0,Missing,3.0,2.0,2.0,Semifurnished,Flat,Mumbai,0,Relatively New,Mira-Bhayandar,Low,Mid Floor
1.3,710.0,North-East,2.0,2.0,2.0,Unfurnished,Flat,Navi Mumbai,0,New,Ulwe,Low,Mid Floor
0.705,574.0,North-East,1.0,2.0,2.0,Unfurnished,Flat,Mumbai,0,Relatively New,Mira-Bhayandar,Low,High Floor
0.46,550.0,North-East,1.0,1.0,1.0,Semifurnished,Flat,Thane,0,Old,Kalyan-Dombivli,Low,Low Floor
6.15,836.0,West,2.0,2.0,0.0,Semifurnished,Flat,Mumbai,0,New,Santacruz,Low,High Floor
1.19,700.0,East,2.0,2.0,0.0,Unfurnished,Flat,Navi Mumbai,0,New,Panvel,Low,Mid Floor
1.01,479.0,East,2.0,2.0,0.0,Unfurnished,Flat,Thane,0,Relatively New,Thane,Medium,High Floor
0.65,454.0,East,1.0,2.0,3.0,Semifurnished,Flat,Navi Mumbai,0,Relatively New,Roadpali,Medium,High Floor
0.425,438.0,East,1.0,2.0,2.0,Unfurnished,Flat,Thane,0,Relatively Old,Others,Medium,Low Floor
0.89,693.0,North-East,2.0,2.0,3.0,Unfurnished,Flat,Mumbai,0,Relatively New,Mira-Bhayandar,Medium,Mid Floor
1.3,713.0,East,2.0,2.0,1.0,Semifurnished,Flat,Thane,0,Relatively New,Thane,Medium,High Floor
0.41,452.35,Missing,2.0,2.0,1.0,Unfurnished,Flat,Thane,0,Old,Kalyan-Dombivli,Low,Mid Floor
0.55,649.17,Missing,2.0,2.0,2.0,Unfurnished,Flat,Mumbai,0,Relatively Old,Vasai-Virar,Low,Low Floor
0.45,610.0,Missing,2.0,2.0,2.0,Furnished,Flat,Thane,0,Relatively New,Kalyan-Dombivli,Medium,Mid Floor
1.26,1100.0,North-East,3.0,3.0,3.0,Unfurnished,Flat,Mumbai,0,Relatively New,Mira-Bhayandar,Medium,Mid Floor
6.0,1170.0,East,3.0,3.0,0.0,Semifurnished,Flat,Mumbai,0,New,Bandra,Medium,High Floor
1.05,620.0,East,2.0,2.0,3.0,Unfurnished,Flat,Navi Mumbai,0,New,Ulwe,Medium,Mid Floor
1.05,1335.0,East,4.0,4.0,1.0,Semifurnished,Flat,Mumbai,0,Relatively Old,Vasai-Virar,Medium,Mid Floor
0.9,475.0,North,2.0,2.0,0.0,Semifurnished,Flat,Thane,0,Relatively New,Thane,Medium,High Floor
0.55,450.0,North-West,1.0,2.0,2.0,Unfurnished,Flat,Navi Mumbai,0,Relatively Old,Roadpali,Medium,Mid Floor
0.88,693.0,North-East,2.0,2.0,2.0,Unfurnished,Flat,Mumbai,0,Relatively New,Mira-Bhayandar,Medium,Mid Floor
0.53,587.0,Missing,2.0,2.0,0.0,Semifurnished,Flat,Thane,0,Relatively New,Kalyan-Dombivli,Medium,Mid Floor
0.85,470.0,Missing,1.0,2.0,1.0,Semifurnished,Flat,Thane,0,Relatively New,Thane,Medium,Mid Floor
0.705,574.0,North-East,1.0,2.0,2.0,Unfurnished,Flat,Mumbai,0,Relatively New,Mira-Bhayandar,Low,High Floor
0.46,511.0,East,1.0,2.0,3.0,Semifurnished,Flat,Mumbai,0,Relatively New,Vasai-Virar,Medium,Low Floor
1.58,1100.0,North-East,3.0,2.0,3.0,Unfurnished,Flat,Navi Mumbai,0,Relatively New,Ulwe,High,Mid Floor
1.75,507.0,West,2.0,2.0,0.0,Semifurnished,Flat,Mumbai,0,Relatively Old,Mumbai,Medium,High Floor
0.83,507.0,North-East,1.0,2.0,2.0,Semifurnished,Flat,Mumbai,0,Relatively New,Mira-Bhayandar,Medium,Mid Floor
1.35,1100.0,North-East,3.0,3.0,3.0,Unfurnished,Flat,Mumbai,0,Relatively New,Mira-Bhayandar,Medium,Low Floor
0.57,607.0,West,2.0,2.0,3.0,Semifurnished,Flat,Mumbai,0,Relatively New,Vasai-Virar,Medium,Low Floor
1.65,825.0,West,3.0,2.0,3.0,Unfurnished,Flat,Navi Mumbai,0,Relatively New,Ulwe,Medium,Mid Floor
0.85,585.0,West,2.0,2.0,2.0,Semifurnished,Flat,Mumbai,0,Relatively New,Mira-Bhayandar,Medium,Mid Floor
0.71,574.0,North-East,1.0,2.0,2.0,Unfurnished,Flat,Mumbai,0,Relatively New,Mira-Bhayandar,Medium,Mid Floor
0.66,480.0,North-East,1.0,2.0,2.0,Unfurnished,Flat,Mumbai,0,Relatively New,Mira-Bhayandar,Medium,High Floor
0.97,725.0,North-East,2.0,2.0,2.0,Unfurnished,Flat,Mumbai,0,Relatively New,Mira-Bhayandar,Medium,Mid Floor
0.67,480.0,North-East,1.0,2.0,2.0,Unfurnished,Flat,Mumbai,0,Relatively New,Mira-Bhayandar,Medium,High Floor
0.65,480.0,North-East,1.0,2.0,2.0,Unfurnished,Flat,Mumbai,0,Relatively New,Mira-Bhayandar,Medium,High Floor
2.8,1080.0,West,3.0,3.0,0.0,Semifurnished,Flat,Mumbai,0,Relatively New,Goregaon,Medium,Mid Floor
0.495,395.0,North,1.0,1.0,3.0,Unfurnished,Flat,Navi Mumbai,0,Relatively Old,Roadpali,Medium,Low Floor
1.15,730.0,East,2.0,2.0,3.0,Unfurnished,Flat,Navi Mumbai,0,Relatively New,Ulwe,Medium,Mid Floor
1.15,905.0,North-East,2.0,2.0,1.0,Unfurnished,Flat,Navi Mumbai,0,Relatively New,Panvel,High,High Floor
0.27,417.82,Missing,1.0,1.0,3.0,Unfurnished,Flat,Thane,0,Relatively Old,Kalyan-Dombivli,Medium,Low Floor
1.25,636.0,East,2.0,2.0,1.0,Semifurnished,Flat,Thane,0,Relatively New,Thane,Medium,High Floor
1.15,750.0,North-East,2.0,2.0,2.0,Unfurnished,Flat,Navi Mumbai,0,Relatively Old,Kharghar,Medium,Mid Floor
0.4,452.35,Missing,2.0,2.0,1.0,Unfurnished,Flat,Thane,0,Old,Kalyan-Dombivli,Low,Mid Floor
1.15,800.0,North-East,2.0,2.0,2.0,Semifurnished,Flat,Navi Mumbai,0,Relatively Old,Kharghar,Medium,High Floor
0.7,655.0,East,2.0,2.0,0.0,Unfurnished,Flat,Thane,0,Old,Kalyan-Dombivli,Medium,Mid Floor
6.5,1030.0,West,3.0,3.0,0.0,Semifurnished,Flat,Mumbai,0,New,Santacruz,Low,Mid Floor
1.2,706.0,North-West,2.0,2.0,1.0,Unfurnished,Flat,Navi Mumbai,0,Relatively Old,Kamothe,Medium,Mid Floor
0.85,620.0,Missing,1.0,2.0,1.0,Unfurnished,Flat,Thane,0,Relatively Old,Thane,Low,Low Floor
1.0,1000.0,East,3.0,3.0,3.0,Semifurnished,Flat,Mumbai,0,Relatively New,Others,Medium,High Floor
0.4,420.0,East,1.0,2.0,3.0,Semifurnished,Flat,Mumbai,0,Relatively Old,Vasai-Virar,Low,Mid Floor
2.09,634.0,West,2.0,2.0,0.0,Semifurnished,Flat,Mumbai,1,Relatively New,Ghatkopar,High,High Floor
0.5,750.0,West,2.0,1.0,1.0,Unfurnished,Flat,Thane,0,Relatively New,Thane,Low,Low Floor
0.56,450.0,East,1.0,2.0,3.0,Unfurnished,Flat,Navi Mumbai,0,Relatively Old,Ulwe,Low,Mid Floor
0.25,450.0,East,1.0,1.0,2.0,Unfurnished,Flat,Thane,0,Relatively Old,Others,Low,Low Floor
0.55,758.0,East,2.0,2.0,3.0,Unfurnished,Flat,Thane,0,Relatively Old,Kalyan-Dombivli,Medium,Mid Floor
1.6,1500.0,West,4.0,4.0,3.0,Semifurnished,Flat,Mumbai,0,Relatively New,Vasai-Virar,Medium,Low Floor
0.7,760.0,South-East,2.0,2.0,1.0,Semifurnished,Flat,Thane,0,Old,Others,Low,Mid Floor
0.66,430.0,West,1.0,1.0,0.0,Semifurnished,Flat,Thane,0,Relatively Old,Thane,Low,Mid Floor
0.7,433.0,East,1.0,2.0,1.0,Semifurnished,Flat,Navi Mumbai,0,Relatively Old,Kamothe,Medium,Mid Floor
1.0,419.0,North-East,1.0,2.0,1.0,Unfurnished,Flat,Thane,0,Relatively Old,Powai,Medium,Mid Floor
1.4,759.67,North-East,2.0,2.0,3.0,Semifurnished,Flat,Navi Mumbai,0,Old,Kharghar,Low,Mid Floor
0.4298,473.0,West,1.0,2.0,3.0,Semifurnished,Flat,Mumbai,0,Relatively New,Vasai-Virar,Medium,Low Floor
0.47,533.0,East,2.0,2.0,1.0,Unfurnished,Flat,Thane,0,Relatively New,Kalyan-Dombivli,Medium,High Floor
0.65,454.0,East,1.0,2.0,2.0,Unfurnished,Flat,Navi Mumbai,0,Relatively New,Roadpali,Medium,High Floor
6.6,1243.0,East,3.0,3.0,0.0,Semifurnished,Flat,Mumbai,0,Relatively Old,Juhu,Low,Mid Floor
0.96,725.0,North-East,2.0,2.0,3.0,Unfurnished,Flat,Mumbai,0,Relatively New,Mira-Bhayandar,Medium,Mid Floor
0.62,592.0,East,2.0,2.0,0.0,Semifurnished,Flat,Mumbai,0,New,Vasai-Virar,High,Low Floor
1.05,750.0,North-West,2.0,2.0,2.0,Semifurnished,Flat,Navi Mumbai,0,Old,Kharghar,Medium,Mid Floor
2.15,1500.0,North-East,3.0,4.0,1.0,Unfurnished,Flat,Navi Mumbai,0,Relatively New,Panvel,High,High Floor
2.2,1000.0,North-West,3.0,3.0,3.0,Unfurnished,Flat,Navi Mumbai,0,Relatively New,Navi Mumbai,Medium,High Floor
1.4,650.0,North,2.0,2.0,0.0,Unfurnished,Flat,Mumbai,0,Relatively Old,Andheri,Medium,Mid Floor
0.65,700.0,West,2.0,2.0,3.0,Unfurnished,Flat,Navi Mumbai,1,Relatively New,Ulwe,Medium,Low Floor
1.0,670.0,East,2.0,2.0,2.0,Unfurnished,Flat,Navi Mumbai,1,Relatively New,Ulwe,Medium,High Floor
1.1,750.0,West,2.0,2.0,3.0,Unfurnished,Flat,Navi Mumbai,1,Relatively New,Ulwe,Medium,Mid Floor
0.7,428.0,East,1.0,2.0,3.0,Unfurnished,Flat,Navi Mumbai,1,Relatively New,Ulwe,Medium,Mid Floor
3.6,927.0,North-East,2.0,2.0,1.0,Semifurnished,Flat,Mumbai,0,Relatively New,Wadala,Medium,High Floor
0.7,300.0,Missing,1.0,2.0,0.0,Semifurnished,Flat,Navi Mumbai,0,Relatively New,Kharghar,Low,Mid Floor
2.49,648.0,West,2.0,2.0,1.0,Unfurnished,Flat,Mumbai,1,New,Chembur,High,High Floor
1.42,900.0,North-West,3.0,3.0,0.0,Semifurnished,Flat,Thane,0,Old,Thane,Medium,High Floor
0.385,578.0,North-East,2.0,2.0,3.0,Unfurnished,Flat,Mumbai,0,Relatively New,Vasai-Virar,Medium,High Floor
0.95,725.0,North-East,2.0,2.0,3.0,Unfurnished,Flat,Mumbai,0,Relatively New,Mira-Bhayandar,Medium,Mid Floor
0.75,700.0,East,2.0,2.0,0.0,Unfurnished,Flat,Thane,0,Old,Kalyan-Dombivli,Low,Mid Floor
1.05,700.0,East,2.0,2.0,3.0,Unfurnished,Flat,Navi Mumbai,1,New,Ulwe,Medium,Mid Floor
1.7,550.0,East,2.0,1.0,0.0,Unfurnished,Flat,Mumbai,0,Old,Andheri,Medium,Mid Floor
1.05,730.0,North-West,2.0,2.0,1.0,Semifurnished,Flat,Thane,0,Old,Thane,Medium,Low Floor
1.85,850.0,North-East,3.0,2.0,2.0,Semifurnished,Flat,Mumbai,0,Relatively New,Mira-Bhayandar,Medium,High Floor
2.8,888.0,East,2.0,2.0,1.0,Semifurnished,Flat,Mumbai,1,Relatively New,Powai,High,High Floor
0.39,445.0,North-West,1.0,2.0,2.0,Semifurnished,Flat,Mumbai,0,Relatively New,Vasai-Virar,Medium,High Floor
1.38,750.0,West,2.0,2.0,1.0,Unfurnished,Flat,Navi Mumbai,1,Relatively New,Ulwe,Medium,Mid Floor
0.95,796.0,West,3.0,3.0,0.0,Unfurnished,Flat,Thane,0,New,Kalyan-Dombivli,Medium,Mid Floor
1.26,605.0,East,2.0,2.0,0.0,Semifurnished,Flat,Mumbai,0,Relatively New,Mira-Bhayandar,Medium,High Floor
0.48,586.0,East,2.0,2.0,2.0,Semifurnished,Flat,Mumbai,0,Relatively New,Vasai-Virar,Medium,Mid Floor
1.19,630.0,North-East,2.0,2.0,2.0,Semifurnished,Flat,Mumbai,0,Relatively New,Mira-Bhayandar,Low,Mid Floor
1.56,762.0,East,2.0,2.0,3.0,Semifurnished,Flat,Mumbai,0,Relatively New,Mira-Bhayandar,Medium,High Floor
1.18,630.0,North-East,2.0,2.0,2.0,Semifurnished,Flat,Mumbai,0,Relatively New,Mira-Bhayandar,Low,Low Floor
1.54,762.0,East,2.0,2.0,3.0,Semifurnished,Flat,Mumbai,0,Relatively New,Mira-Bhayandar,Medium,High Floor
0.85,650.0,North-East,2.0,2.0,3.0,Semifurnished,Flat,Mumbai,0,Relatively Old,Mira-Bhayandar,Low,Mid Floor
2.3,622.0,East,2.0,2.0,0.0,Unfurnished,Flat,Mumbai,0,Relatively New,Santacruz,Medium,Mid Floor
1.2,630.0,North-East,2.0,2.0,2.0,Semifurnished,Flat,Mumbai,0,Relatively New,Mira-Bhayandar,Medium,High Floor
0.42,430.0,North-East,1.0,1.0,1.0,Furnished,Flat,Thane,0,Old,Kalyan-Dombivli,Low,Mid Floor
0.78,650.0,North-East,2.0,2.0,2.0,Unfurnished,Flat,Navi Mumbai,0,Relatively New,Roadpali,Medium,Mid Floor
1.1,600.0,North-East,2.0,2.0,2.0,Unfurnished,Flat,Navi Mumbai,0,Relatively Old,Kharghar,Medium,Mid Floor
1.85,700.0,South,2.0,2.0,0.0,Unfurnished,Flat,Mumbai,0,Relatively New,Chembur,Low,Mid Floor
0.3799,622.0,North-East,2.0,2.0,3.0,Unfurnished,Flat,Mumbai,0,Relatively New,Vasai-Virar,Medium,Mid Floor
0.65,440.0,Missing,1.0,2.0,0.0,Semifurnished,Flat,Thane,0,Relatively Old,Thane,Medium,Low Floor
0.13,350.0,West,1.0,1.0,0.0,Unfurnished,Flat,Thane,0,Old,Mumbai,Low,Low Floor
2.9,950.0,North,3.0,3.0,0.0,Semifurnished,Flat,Mumbai,0,Relatively Old,Santacruz,Medium,High Floor
0.9,693.0,North-East,2.0,2.0,3.0,Unfurnished,Flat,Mumbai,0,Relatively New,Mira-Bhayandar,Medium,High Floor
1.5,1100.0,North-West,3.0,3.0,2.0,Semifurnished,Flat,Navi Mumbai,0,Relatively New,Kharghar,High,Mid Floor
0.7,455.0,South-West,1.0,2.0,3.0,Semifurnished,Flat,Navi Mumbai,0,Relatively New,Kharghar,Medium,Mid Floor
1.02,905.0,North-East,2.0,2.0,1.0,Unfurnished,Flat,Navi Mumbai,0,Relatively New,Panvel,High,Mid Floor
0.37,384.0,East,1.0,1.0,0.0,Semifurnished,Flat,Mumbai,0,New,Vasai-Virar,High,Mid Floor
0.5333,467.0,East,1.0,2.0,1.0,Unfurnished,Flat,Thane,1,Relatively New,Thane,Medium,Mid Floor
0.55,430.0,North-East,1.0,1.0,0.0,Semifurnished,Flat,Navi Mumbai,0,Old,Belapur,Medium,Low Floor
0.77,707.87,East,2.0,2.0,3.0,Unfurnished,Flat,Mumbai,0,Old,Others,Low,Mid Floor
1.6,770.0,West,2.0,2.0,3.0,Unfurnished,Flat,Navi Mumbai,0,Relatively New,Navi Mumbai,Medium,Mid Floor
3.23,1010.0,East,3.0,2.0,1.0,Semifurnished,Flat,Mumbai,0,New,Santacruz,Medium,Low Floor
1.25,871.56,Missing,2.0,2.0,3.0,Unfurnished,Flat,Navi Mumbai,0,Relatively New,Ulwe,Low,Mid Floor
0.6,430.0,West,1.0,1.0,3.0,Unfurnished,Flat,Navi Mumbai,0,Relatively New,Ulwe,Medium,Mid Floor
0.8,775.0,North-East,2.0,2.0,3.0,Unfurnished,Flat,Navi Mumbai,1,Relatively New,Ulwe,Medium,Mid Floor
1.35,780.0,West,2.0,2.0,3.0,Unfurnished,Flat,Navi Mumbai,1,Relatively New,Ulwe,Medium,Mid Floor
0.85,720.0,East,2.0,2.0,2.0,Unfurnished,Flat,Navi Mumbai,1,Relatively New,Ulwe,Medium,Mid Floor
0.7,450.0,East,1.0,1.0,3.0,Furnished,Flat,Navi Mumbai,1,Relatively New,Ulwe,Medium,Mid Floor
0.66,650.0,East,2.0,2.0,3.0,Unfurnished,Flat,Navi Mumbai,0,Relatively New,Ulwe,Low,Low Floor
1.25,636.0,South,2.0,2.0,1.0,Semifurnished,Flat,Thane,0,Relatively New,Thane,Medium,High Floor
0.4,500.0,Missing,1.0,2.0,2.0,Unfurnished,Flat,Navi Mumbai,0,Relatively Old,Navi Mumbai,Medium,Low Floor
0.3,654.0,Missing,1.0,1.0,2.0,Semifurnished,Flat,Thane,0,Relatively New,Kalyan-Dombivli,Medium,Mid Floor
1.8,600.0,East,2.0,2.0,0.0,Furnished,Flat,Mumbai,0,Old,Mumbai,Low,Mid Floor
0.54,320.0,North-East,1.0,2.0,3.0,Unfurnished,Flat,Navi Mumbai,0,Old,Kamothe,Low,Mid Floor
0.45,470.95,North-East,1.0,1.0,0.0,Unfurnished,Flat,Navi Mumbai,0,Relatively New,Panvel,Low,Mid Floor
0.88,469.0,East,1.0,2.0,0.0,Unfurnished,Flat,Thane,0,Relatively Old,Thane,Low,Mid Floor
0.82,750.0,East,2.0,2.0,1.0,Semifurnished,Flat,Thane,0,Old,Kalyan-Dombivli,Low,Low Floor
0.55,500.0,North,1.0,1.0,0.0,Semifurnished,Flat,Thane,0,Old,Andheri,Medium,Low Floor
0.26,447.51,East,1.0,2.0,3.0,Unfurnished,Flat,Thane,0,Relatively New,Kalyan-Dombivli,Medium,Low Floor
1.0,386.74,Missing,1.0,2.0,0.0,Unfurnished,Flat,Thane,0,Relatively New,Thane,Low,Low Floor
0.7,630.0,North,2.0,2.0,0.0,Unfurnished,Flat,Thane,0,Relatively Old,Kalyan-Dombivli,Low,Mid Floor
0.4,401.38,East,1.0,1.0,0.0,Semifurnished,Flat,Mumbai,0,Old,Others,Medium,Mid Floor
0.93,549.0,North-East,2.0,2.0,0.0,Unfurnished,Flat,Mumbai,0,Relatively New,Santacruz,Low,High Floor
0.2975,470.0,North-East,1.0,2.0,2.0,Unfurnished,Flat,Mumbai,0,Relatively New,Vasai-Virar,Medium,High Floor
0.69,825.69,East,2.0,2.0,2.0,Unfurnished,Flat,Thane,0,Relatively Old,Others,Medium,Low Floor
1.27,605.0,East,2.0,2.0,0.0,Semifurnished,Flat,Mumbai,0,Relatively New,Mira-Bhayandar,Medium,High Floor
1.91,732.0,East,2.0,2.0,1.0,Unfurnished,Flat,Thane,0,Relatively New,Thane,Medium,Mid Floor
0.72,690.61,East,2.0,2.0,1.0,Unfurnished,Flat,Thane,0,Relatively Old,Thane,Medium,Mid Floor
1.7,708.0,North,2.0,2.0,0.0,Semifurnished,Flat,Thane,0,Relatively New,Thane,Medium,High Floor
0.65,420.0,East,1.0,2.0,3.0,Unfurnished,Flat,Navi Mumbai,0,Relatively New,Ulwe,Medium,Mid Floor
1.48,761.0,North-West,2.0,2.0,0.0,Unfurnished,Flat,Thane,0,Relatively New,Thane,Medium,High Floor
0.39,425.0,South-East,1.0,2.0,2.0,Semifurnished,Flat,Navi Mumbai,0,New,Taloja,Medium,Low Floor
0.34,440.0,East,1.0,2.0,1.0,Semifurnished,Flat,Navi Mumbai,0,Relatively New,Panvel,Medium,Low Floor
4.0,725.0,East,2.0,2.0,0.0,Semifurnished,Flat,Mumbai,1,Relatively New,Others,High,Mid Floor
0.46,622.0,East,2.0,1.0,3.0,Unfurnished,Flat,Mumbai,0,Relatively New,Vasai-Virar,Medium,Mid Floor
2.51,897.0,East,3.0,3.0,1.0,Unfurnished,Flat,Thane,0,Relatively New,Thane,Medium,Mid Floor
0.39,422.0,East,1.0,1.0,0.0,Unfurnished,Flat,Thane,0,Relatively New,Others,Medium,Mid Floor
0.73,690.61,North,2.0,2.0,1.0,Furnished,Flat,Thane,0,Relatively Old,Thane,Medium,Low Floor
1.19,800.0,North-East,2.0,2.0,3.0,Furnished,Flat,Mumbai,0,Relatively New,Mira-Bhayandar,Medium,Low Floor
2.1,730.0,Missing,2.0,2.0,1.0,Furnished,Flat,Navi Mumbai,0,Old,Vashi,Low,Low Floor
0.67,420.0,East,1.0,2.0,1.0,Unfurnished,Flat,Navi Mumbai,0,New,Ulwe,Medium,High Floor
1.23,624.0,East,2.0,2.0,3.0,Unfurnished,Flat,Mumbai,0,Relatively Old,Mira-Bhayandar,High,Mid Floor
0.25,450.0,East,1.0,2.0,3.0,Unfurnished,Flat,Thane,0,New,Thane,Low,Mid Floor
2.1,725.0,North,2.0,2.0,1.0,Semifurnished,Flat,Mumbai,0,Old,Thane,High,High Floor
0.44,650.0,East,2.0,2.0,3.0,Unfurnished,Flat,Mumbai,0,Relatively New,Vasai-Virar,Medium,Mid Floor
0.15,420.0,Missing,1.0,2.0,0.0,Unfurnished,Flat,Navi Mumbai,0,Relatively Old,Thane,Low,Low Floor
0.88,417.0,West,1.0,1.0,1.0,Unfurnished,Flat,Navi Mumbai,0,Old,Ghansoli,Medium,Low Floor
2.1,725.0,East,2.0,2.0,1.0,Semifurnished,Flat,Navi Mumbai,0,Relatively Old,Nerul,Medium,Mid Floor
1.27,759.67,East,2.0,2.0,2.0,Semifurnished,Flat,Thane,0,Relatively Old,Thane,Medium,High Floor
0.5,720.0,East,3.0,2.0,0.0,Unfurnished,Flat,Thane,0,Relatively New,Kalyan-Dombivli,Medium,Mid Floor
0.29,350.0,Missing,1.0,1.0,0.0,Unfurnished,Flat,Navi Mumbai,0,Relatively New,Taloja,Medium,Mid Floor
0.7,769.0,East,2.0,2.0,2.0,Unfurnished,Flat,Thane,0,Relatively Old,Others,Medium,Mid Floor
0.72,482.0,West,1.0,2.0,1.0,Unfurnished,Flat,Thane,0,Old,Powai,Medium,Mid Floor
1.35,700.0,East,2.0,2.0,3.0,Furnished,Flat,Navi Mumbai,0,New,Ulwe,Low,Mid Floor
3.11,1200.0,South-East,3.0,3.0,1.0,Semifurnished,Flat,Mumbai,0,Relatively Old,Bhandup,Medium,High Floor
0.42,400.0,East,1.0,2.0,1.0,Unfurnished,Flat,Navi Mumbai,0,New,Ulwe,Medium,Mid Floor
2.16,719.0,West,2.0,2.0,2.0,Unfurnished,Flat,Navi Mumbai,0,Relatively Old,Airoli,Medium,High Floor
0.8,650.0,Missing,2.0,2.0,3.0,Semifurnished,Flat,Mumbai,1,New,Mira-Bhayandar,Medium,Mid Floor
0.39,340.0,North,1.0,1.0,1.0,Semifurnished,Flat,Navi Mumbai,0,Relatively Old,Panvel,Medium,Low Floor
0.49,390.19,West,1.0,1.0,1.0,Semifurnished,Flat,Thane,0,Relatively Old,Thane,Medium,Mid Floor
1.83,655.0,East,2.0,2.0,0.0,Unfurnished,Flat,Thane,0,Relatively New,Thane,Low,Mid Floor
1.49,708.0,North,2.0,2.0,0.0,Unfurnished,Flat,Thane,0,Relatively New,Thane,Medium,High Floor
0.52,977.0,Missing,2.0,2.0,3.0,Unfurnished,Flat,Navi Mumbai,0,Relatively New,Taloja,Low,Mid Floor
1.3,730.0,East,2.0,2.0,3.0,Unfurnished,Flat,Navi Mumbai,0,Relatively New,Ulwe,Medium,High Floor
3.05,1200.0,North,3.0,3.0,1.0,Semifurnished,Flat,Mumbai,0,Relatively Old,Bhandup,Medium,High Floor
