location_area,direction,category,places,place_count
Malad,East,Other,"[""Dadasaheb Phalke Chitranagari""]",1
Malad,East,Metro Station,"[""Proposed Metro Station"", ""Upcoming Metro Station"", ""UPCOMING METRO STATION""]",3
Malad,East,Other,"[""Growel\u2019s 101""]",1
Malad,East,Hospital,"[""Sanjeevani Hospital""]",1
Malad,East,Hospital,"[""Lifetime Multispecialty Hospital""]",1
Malad,East,Bank,"[""State Bank of India"", ""State bank of india"", ""Indian bank""]",3
Malad,East,Bank,"[""Union Bank of India"", ""Union bank""]",2
Malad,East,Bank,"[""Cosmos Bank of India"", ""Cosmos bank""]",2
Malad,East,Speciality Hospital,"[""Lincoln Uni. of Business & Management""]",1
Malad,East,School,"[""Witty International School""]",1
Malad,East,Hospital,"[""Namaha Hospital""]",1
Malad,East,Airport,"[""C.S.M. International Airport""]",1
Malad,East,Commercial Complex,"[""Aurum IT Park""]",1
Malad,East,Park,"[""The Westin Mumbai Garden City""]",1
Malad,East,Tourist Place,"[""Marve Beach"", ""Marv\u00e9 Beach""]",2
Malad,East,Park,"[""WR Parking""]",1
Malad,East,Religious Place,"[""St. Thomas Church""]",1
Malad,East,Bank,"[""The saraswat bank ATM"", ""The saraswat bank""]",2
Malad,East,ATM,"[""Sbi ATM"", ""SBI ATM""]",2
Malad,East,Hospital,"[""Vishwa Kripa Hospital""]",1
Malad,East,Speciality Hospital,"[""Medismile Dental Studio""]",1
Malad,East,Hospital,"[""Dr. Sabnis Hospital""]",1
Malad,East,Clinic,"[""Pristine Eye Clinic""]",1
Malad,East,Speciality Hospital,"[""West Coast Dental Clinc""]",1
Malad,East,Hospital,"[""Trauma Hospital""]",1
Malad,East,Speciality Hospital,"[""Navjeevan Urology and Stone Care Centre""]",1
Malad,East,Other,"[""Dr. Monappa Moolya""]",1
Malad,East,Other,"[""Dr. Rajiv S Tungare""]",1
Malad,East,Clinic,"[""Glint Clinic""]",1
Malad,East,Speciality Hospital,"[""Dental Rite Centre""]",1
Malad,East,Clinic,"[""Krishna Clinic""]",1
Malad,East,Religious Place,"[""Matrumandir""]",1
Malad,East,Bank,"[""Bank of baroda"", ""Bank Of Baroda""]",2
Malad,East,Bank,"[""Idbi bank""]",1
Malad,East,Bank,"[""Hdfc bank""]",1
Malad,East,Bank,"[""Axis bank"", ""Axis Bank ATM""]",2
Malad,East,Other,"[""Anupam""]",1
Malad,East,Other,"[""Heritage""]",1
Malad,East,Other,"[""Sai Veg World""]",1
Malad,East,School,"[""Muncipal Pahadi School""]",1
Malad,East,Other,"[""Nandadeep Vidyalay""]",1
Malad,East,School,"[""St. Thomas School Ground"", ""St. Thomas School""]",2
Malad,East,Commercial / Office,"[""Corporate Arena""]",1
Malad,East,Other,"[""Bonanza Portfolio Pvt.Ltd.""]",1
Malad,East,Religious Place,"[""Durga Mata Mandir""]",1
Malad,East,Other,"[""Shivling""]",1
Malad,East,Religious Place,"[""Mosque""]",1
Malad,East,Clinic,"[""Kumta Eye and Retina Clinic and Laser Center""]",1
Malad,East,Hospital,"[""Manish Nursing Home Mumbai""]",1
Malad,East,Clinic,"[""Elite Maternity Home and Polyclinic""]",1
Malad,East,Hospital,"[""Lifeline Hospital Mumbai""]",1
Malad,East,Speciality Hospital,"[""AR Hospital Orthopaedic & ICU""]",1
Malad,East,Hospital,"[""Aditi Hospital Mumbai""]",1
Malad,East,Other,"[""Men Tsee Khang""]",1
Malad,East,Speciality Hospital,"[""Lifescan Imaging Centre""]",1
Malad,East,School,"[""Sharda Gyanpeeth International School""]",1
Malad,East,Railway Station,"[""Kandivli Railway Station"", ""Kandivali railway station""]",2
Malad,East,Metro Station,"[""Metro Mall""]",1
Malad,East,School,"[""JDT High School""]",1
Malad,East,Hospital,"[""Mahavir Maternity & General Hospital""]",1
Malad,East,Hospital,"[""ESIC Hospital""]",1
Malad,East,Park,"[""Salvi Park (BMC ground)""]",1
Malad,East,Other,"[""Rajshree Films""]",1
Malad,East,Sports Facility,"[""Sports Authority Of India""]",1
Malad,East,Fuel Station,"[""Magathane Petrol Pump""]",1
Malad,East,Hospital,"[""Dr.Guptas Nursing Home""]",1
Malad,East,Other,"[""Valnai-Meeth Chowky""]",1
Malad,East,Other,"[""NH 48""]",1
Malad,East,School,"[""VIBGYOR  School""]",1
Malad,East,Institute,"[""Indian Institute""]",1
Malad,East,Hospital,"[""Lifeline Medicare Hospitals"", ""Life Line Medicare Hospital Pvt Ltd""]",2
Malad,East,Religious Place,"[""Hanuman Temple""]",1
Malad,East,Other,"[""Gurdwara""]",1
Malad,East,Religious Place,"[""Vithal Rakhumai Mandir""]",1
Malad,East,Bank,"[""Icici bank ATM"", ""Icici bank"", ""Icici ATM"", ""ICICI BANK ATM""]",4
Malad,East,Hospital,"[""Kk Maternity and General Hospital""]",1
Malad,East,Hospital,"[""Navneet Hi-Tech Hospital""]",1
Malad,East,Hospital,"[""Rohit Nursing Home - Dahisar""]",1
Malad,East,Speciality Hospital,"[""Navdurga Fracture and Accident Centre""]",1
Malad,East,Clinic,"[""Namitha Polyclinic and Hospital""]",1
Malad,East,Healthcare,"[""Sanghavi Eye and Diabetes Care Center""]",1
Malad,East,Hospital,"[""Dr Worlikar's Shree Surgical and General Nursing Home""]",1
Malad,East,Hospital,"[""Shraddha Hospital Mumbai""]",1
Malad,East,Healthcare,"[""Sohum Eyecare Centre""]",1
Malad,East,Hospital,"[""Aashapuri Hospital""]",1
Malad,East,Hospital,"[""Meeti Lifeline Hospital""]",1
Malad,East,Hospital,"[""Akshit Maternity Home""]",1
Malad,East,Hospital,"[""Sai Kripa Pediatric Hospital""]",1
Malad,East,Clinic,"[""Kumar Hospital and Polyclinic""]",1
Malad,East,Hospital,"[""Ashok Hospital"", ""Ashoka General Hospital""]",2
Malad,East,Religious Place,"[""Netra Mandir""]",1
Malad,East,Hospital,"[""Chiranjeev Childrens Hospital""]",1
Malad,East,Hospital,"[""Mauli Hospital Mumbai""]",1
Malad,East,Hospital,"[""Ashirwad Maternity and Nursing Home""]",1
Malad,East,Hospital,"[""Chandra Maternity Hospital""]",1
Malad,East,Hospital,"[""Vishwanath Hospital Mumbai""]",1
Malad,East,Speciality Hospital,"[""Ameya Orthopaedic Centre""]",1
Malad,East,Hospital,"[""Total Woman Medical Centre - Dahisar""]",1
Malad,East,Clinic,"[""Vijay Polyclinic and Care Centre""]",1
Malad,East,Hospital,"[""Elite Hospital - Mumbai - Borivali W""]",1
Malad,East,Hospital,"[""Neerja Children's Hospital""]",1
Malad,East,Hospital,"[""Dr. Mehta's Maternity Home""]",1
Malad,East,Hospital,"[""Mandapeshwar Hospital and Clinics""]",1
Malad,East,Healthcare,"[""Arihant Eye Care Centre Borivali""]",1
Malad,East,Hospital,"[""Kini Nursing Home""]",1
Malad,East,Hospital,"[""Purnima Hospital""]",1
Malad,East,Hospital,"[""Jai Ambe Poly Clinic Nursing Home and Maternity Hospital""]",1
Malad,East,Hospital,"[""Shishubharti Hospital""]",1
Malad,East,Hospital,"[""Dr. Usha Hospital""]",1
Malad,East,Fuel Station,"[""HP Petrol Pump""]",1
Malad,East,Bank,"[""Kanataka bank""]",1
Malad,East,Hotel,"[""HOTEL KALASH""]",1
Malad,East,Other,"[""Riga chinese""]",1
Malad,East,School,"[""Vidhyamandir School""]",1
Malad,East,School,"[""Rustomjee Cambridge International school""]",1
Malad,East,School,"[""Anand Nagar Municipal School""]",1
Malad,East,Railway Station,"[""Dahisar railway station""]",1
Malad,East,Hospital,"[""Savitri Bai Phule BMC Hospital Malad East""]",1
Malad,East,Railway Station,"[""Dr. Mrs. Shaila Pailoor""]",1
Malad,East,Clinic,"[""Happy Solutions Clinic""]",1
Malad,East,Clinic,"[""Ganesh Dental Speciality Clinic""]",1
Malad,East,Hospital,"[""Shree Guru Maternity and Childrens Nursing Home - Mumbai""]",1
Malad,East,Hospital,"[""Radha Krishna Hospital""]",1
Malad,East,School,"[""Tree House Play School""]",1
Malad,East,Religious Place,"[""BAPS Shri Swaminarayan Mandir""]",1
Malad,East,Hospital,"[""Riddhivinayak Critical Care and Cardiac Centre""]",1
Malad,East,Other,"[""Dr.Shyam Agrawal""]",1
Malad,East,Hospital,"[""Saraogi Maternity and General Hospital""]",1
Malad,East,Hospital,"[""Manorama Hospital""]",1
Malad,East,Hospital,"[""Sun Hospital""]",1
Malad,East,Speciality Hospital,"[""Darshan Orthopaedic and Surgical Clinic - Malad W""]",1
Malad,East,Clinic,"[""Surbhi Dental Clinic Dr.Samata Dhuppad""]",1
Malad,East,Clinic,"[""Akshar Eye Clinic""]",1
Malad,East,Hospital,"[""Thunga Hospital""]",1
Malad,East,Hospital,"[""Ishita Nursing Home""]",1
Malad,East,Speciality Hospital,"[""Shah Fracture-Orthopaedic Hospital""]",1
Malad,East,Hospital,"[""Dr Panchals Ishita Nursing Home""]",1
Malad,East,Hospital,"[""Choksi Nursing Home""]",1
Malad,East,Other,"[""PVR Milap""]",1
Malad,East,Cafe,"[""cafe ameyzing""]",1
Malad,East,College,"[""Nagindas Khandwala College""]",1
Malad,East,School,"[""NL High School""]",1
Malad,East,Clinic,"[""Gulmohar Eye Clinic""]",1
Malad,East,Market,"[""Gokuldham Market""]",1
Malad,East,Other,"[""Ryan International""]",1
Malad,East,School,"[""Oberoi International School""]",1
Malad,East,Hospital,"[""Gokuldham Medical Centre""]",1
Malad,East,Airport,"[""International Airport""]",1
Malad,East,Commercial Complex,"[""Infinity IT Park""]",1
Malad,East,Hospital,"[""Bombay Hospital""]",1
Malad,East,Airport,"[""CS International Airport""]",1
Malad,East,Restaurant,"[""Sapre and Sons Restaurant""]",1
Malad,East,Other,"[""Film City""]",1
Malad,East,Hospital,"[""Le Nest Hospital""]",1
Malad,East,Hospital,"[""Maa Nursing Home and Netra Jyoti Eye Care Center""]",1
Malad,East,Other,"[""Dr. Pravin""]",1
Malad,East,Bank,"[""Rbl bank"", ""Rbl bank ATM""]",2
Malad,East,Other,"[""Legacy of Mumbai""]",1
Malad,East,Hospital,"[""Sai Siddhi Hospital""]",1
Malad,East,Hospital,"[""Jeevan Jyoti Hospital""]",1
Malad,East,Hospital,"[""Medha Maternity and Nursing Home - Kandivali E Mumbai""]",1
Malad,East,Hospital,"[""Shreeji Hospital Kandivli""]",1
Malad,East,Hospital,"[""Sanchaiti Hospital""]",1
Malad,East,Hospital,"[""Saibaba Maternity and Nursing Home""]",1
Malad,East,Clinic,"[""Laxmi Clinic - Kandivli - Mumbai""]",1
Malad,East,Hospital,"[""DNA Multispeciality Hospital - Mumbai""]",1
Malad,East,Hospital,"[""Dhiraj Hospital""]",1
Malad,East,Other,"[""Jai Mata Di Tea Stall""]",1
Malad,East,Other,"[""Growels""]",1
Malad,East,Other,"[""Royal Shelter""]",1
Malad,East,Hospital,"[""Savla Hospital""]",1
Malad,East,Hospital,"[""Jay Polyclinic Maternity Surgical Nursing Home and Eye Hospital""]",1
Malad,East,Clinic,"[""Lodha Clinic""]",1
Malad,East,Hospital,"[""Abhijit Hospital""]",1
Malad,East,Hospital,"[""Vivanta Multispeciality Hospital"", ""Vivanta Multi Speciality Hospital"", ""Vivanta Hospital""]",3
Malad,East,Bank,"[""Bank of maharashtra""]",1
Malad,East,Clinic,"[""Rahul Eye Clinic""]",1
Malad,East,Other,"[""Govind Dalvi Sabhagruha""]",1
Malad,East,School,"[""D G Khetan International School""]",1
Malad,East,Clinic,"[""Indira Clinic""]",1
Malad,East,Clinic,"[""Chawla Dental Speciality Clinic""]",1
Malad,East,Hospital,"[""Hospital Vedant""]",1
Malad,East,Clinic,"[""Dattatray Clinic""]",1
Malad,East,Clinic,"[""Kamal Jyoti Clinic""]",1
Malad,East,Clinic,"[""Neetas Day Care Clinic""]",1
Malad,East,Clinic,"[""Dr. Sudhir Patil Sai Siddhi Clinic""]",1
Malad,East,Clinic,"[""Shree Siddhivinayak Clinic""]",1
Malad,East,Clinic,"[""Ashka Dental Clinic""]",1
Malad,East,Clinic,"[""Anash Clinic""]",1
Malad,East,Other,"[""Kotak""]",1
Malad,East,Religious Place,"[""Shankar Mandir""]",1
Malad,East,Bank,"[""Canara bank ATM""]",1
Malad,East,Bank,"[""Union bank ATM""]",1
Malad,East,Hospital,"[""Ankur Hospital Kandivali""]",1
Malad,East,Other,"[""Dr. Disha's Homoeopathy""]",1
Malad,East,Clinic,"[""Aditya Eye Clinic Kandivali""]",1
Malad,East,Hospital,"[""Pratik Hospital and Maternity Home""]",1
Malad,East,Hospital,"[""Vrindavan Nursing Home""]",1
Malad,East,Hospital,"[""Shah Surgical Hospital and Maternity Home P. Ltd.""]",1
Malad,East,Hospital,"[""Dalvi Hospital""]",1
Malad,East,Hospital,"[""Usha Maternity Home""]",1
Malad,East,Hospital,"[""Paarth Hospital""]",1
Malad,East,Hospital,"[""Khm Medical Centre Shree Kandivli Hitwardhak Mandal Kandivali""]",1
Malad,East,Other,"[""Sai Vilayatrai Charitable Polyclinc""]",1
Malad,East,Hospital,"[""Shree Krishna Hospital""]",1
Malad,East,Hospital,"[""Paras Nursing Home""]",1
Malad,East,Hospital,"[""Nidhi Nursing Home and Iccu""]",1
Malad,East,Clinic,"[""Jobanputra Clinic""]",1
Malad,East,Speciality Hospital,"[""Hi-Tech Urology Centre""]",1
Malad,East,Clinic,"[""Panorama Eye Clinic Superspeciality Eye Care""]",1
Malad,East,Hospital,"[""Dr. Masurkar Hospital""]",1
Malad,East,Hospital,"[""Dr.Babasaheb Ambedkar Bmc General Hospital""]",1
Malad,East,Hospital,"[""Dr. Vora's Premature Critical Care and General Hospital""]",1
Malad,East,Hospital,"[""Noble Hospital Mumbai""]",1
Malad,East,Bank,"[""Corporation bank""]",1
Malad,East,Bank,"[""Kotak bank""]",1
Malad,East,Other,"[""Akkad Bakkad""]",1
Malad,East,Restaurant,"[""Savor Family Resto Bar""]",1
Malad,East,Other,"[""jinus corner""]",1
Malad,East,Other,"[""Bhagwati""]",1
Malad,East,Railway Station,"[""Modern sweets and farsan""]",1
Malad,East,Other,"[""navnat""]",1
Malad,East,College,"[""K.E.S Shroff college ground""]",1
Malad,East,College,"[""Shri tp bhatia college""]",1
Malad,East,Commercial Complex,"[""WeWork NESCO IT Park"", ""Nesco IT Park""]",2
Malad,East,Other,"[""Radisson Mumbai Goregaon""]",1
Malad,East,Other,"[""Mumbai Football Arena""]",1
Malad,East,School,"[""Thakur International School""]",1
Malad,East,School,"[""St.Sebastians School"", ""St. Sebastians School""]",2
Malad,East,School,"[""St Francis High School"", ""St. Francis School""]",2
Malad,East,Other,"[""Lifeline Multispeciality""]",1
Malad,East,Other,"[""Royal Chemist Druggist""]",1
Malad,East,Hospital,"[""S S Medical Store""]",1
Malad,East,Other,"[""Treebo Trend Olive Nest""]",1
Malad,East,Religious Place,"[""Amba Mata Mandir""]",1
Malad,East,Market,"[""Jai Bhawani Dainandin Bazaar""]",1
Malad,East,Religious Place,"[""Visheshwar Mandir""]",1
Malad,East,Religious Place,"[""Jama Masjid""]",1
Malad,East,Hospital,"[""Criti Care Iccu Multispeciality and Trauma Centre""]",1
Malad,East,Hospital,"[""Parulekar Hospital""]",1
Malad,East,Hospital,"[""KRYPTON Heritage Health Care""]",1
Malad,East,Hospital,"[""Jasmine Hospital And Wow Clinic""]",1
Malad,East,Hospital,"[""Dr. Doke's Shraddha Hospital""]",1
Malad,East,Speciality Hospital,"[""Suruchi Eye Centre""]",1
Malad,East,Hospital,"[""Disha Hospital""]",1
Malad,East,Hospital,"[""Dr.Mahajan Hospital and Industrial Trauma Center""]",1
Malad,East,Hospital,"[""Dr Manes Gawali Hospital""]",1
Malad,East,Hospital,"[""Asha Hospital and Iccu""]",1
Malad,East,Hospital,"[""Gandhi Hospital - Navi Mumbai""]",1
Malad,East,Hospital,"[""Aayush Multispeciality Hospital""]",1
Malad,East,Speciality Hospital,"[""National Burns Center""]",1
Malad,East,Hospital,"[""Sai Seva Hospital and Icu Mumbai""]",1
Malad,East,Hospital,"[""NMMC Hospitals""]",1
Malad,East,Other,"[""NMMC MCH""]",1
Malad,East,Hospital,"[""Indravati Hospital""]",1
Malad,East,Clinic,"[""Shree Eye Clinic""]",1
Malad,East,Hospital,"[""Sanjivni Hospital Thane""]",1
Malad,East,Hospital,"[""Avadhoot Hospital and Iccu""]",1
Malad,East,Hospital,"[""Mody Hospital Iccu""]",1
Malad,East,Hospital,"[""Divine Multispecialty Hospital and Research Centre""]",1
Malad,East,Commercial Complex,"[""Sigma IT Park""]",1
Malad,East,Commercial Complex,"[""LOMA IT PARK""]",1
Malad,East,Commercial Complex,"[""Gigaplex IT Park""]",1
Malad,East,Bus Stop,"[""Airoli Bus Depot""]",1
Malad,East,Other,"[""Mahanagar Gas CNG pump""]",1
Malad,East,Other,"[""Sainidhi""]",1
Malad,East,Other,"[""Chai Tales""]",1
Malad,East,School,"[""Smt. Sushiladevi Deshmukh Vidyalaya""]",1
Malad,East,Railway Station,"[""Rabale railway station""]",1
Malad,East,Railway Station,"[""Airoli railway station""]",1
Malad,East,Other,"[""Lionbridge Ltd Inc""]",1
Malad,East,Hospital,"[""Kedar Nursing Home""]",1
Malad,East,Hospital,"[""Nupur Nursing Home - Kandivli""]",1
Malad,East,Other,"[""Samata Nagar""]",1
Malad,East,Hotel,"[""Avenue Hotel""]",1
Malad,East,Hospital,"[""Vardhaman Iccu and Nursing Home""]",1
Malad,East,Other,"[""Inorbit""]",1
Malad,East,Religious Place,"[""Shree Ram Mandir""]",1
Malad,East,Bank,"[""Corporation bank ATM""]",1
Malad,East,ATM,"[""Axis ATM""]",1
Malad,East,Hospital,"[""Sage Hospital""]",1
Malad,East,Hospital,"[""Cloud Nine Children's Hospital""]",1
Malad,East,Other,"[""Dr. Amit Jain renowned Spine specialist in mumbai""]",1
Malad,East,Hospital,"[""Saraswati Hospital Mumbai""]",1
Malad,East,Healthcare,"[""Apex Kidney Care Pvt. Ltd Mira Road""]",1
Malad,East,Speciality Hospital,"[""The Laser Vision Centre""]",1
Malad,East,Hospital,"[""Vardan Nursing Home Pvt.Ltd.""]",1
Malad,East,Hospital,"[""The Children's Hospital""]",1
Malad,East,Speciality Hospital,"[""Dr. Patil's IVF and Fertility Clinic""]",1
Malad,East,Hospital,"[""Prarthana Hospital And ICU""]",1
Malad,East,Clinic,"[""Tanay Clinic""]",1
Malad,East,Hospital,"[""Jain Hospital""]",1
Malad,East,Clinic,"[""Navkar Skin Hair And Laser Clinic""]",1
Malad,East,Hospital,"[""Evershine Nursing Home""]",1
Malad,East,Bus Stop,"[""Malvani Bus Depot""]",1
Malad,East,Bank,"[""Oroental bank of commerce""]",1
Malad,East,Entertainment,"[""Movie Time""]",1
Malad,East,Food & Beverage,"[""Jimis Burger""]",1
Malad,East,College,"[""KG Mittal College""]",1
Malad,East,School,"[""Munciapl Corporation Liberty Garden School""]",1
Malad,East,Other,"[""JP Morgan Chase""]",1
Malad,East,Religious Place,"[""Shanta House Ganesh Temple""]",1
Malad,East,Mall,"[""Infinity Mall""]",1
Malad,East,Railway Station,"[""Malad RS""]",1
Malad,East,Mall,"[""Malad Mall""]",1
Malad,East,University,"[""Mumbai University""]",1
Malad,East,Airport,"[""Mumbai Airport""]",1
Santacruz,West,Bank,"[""Hdfc bank ATM"", ""Hdfc bank""]",2
Santacruz,West,Hospital,"[""Ramakrishna Mission Hospital Mumbai""]",1
Santacruz,West,Speciality Hospital,"[""Mumbai Retina Centre""]",1
Santacruz,West,Other,"[""Dr. Sandeep S. Nagvekar""]",1
Santacruz,West,Clinic,"[""Saifee Polyclinic and Diagnostic Centre""]",1
Santacruz,West,Clinic,"[""Khar Clinico-Pathology Laboratory""]",1
Santacruz,West,Clinic,"[""Nagvekar Eye Clinic""]",1
Santacruz,West,Hospital,"[""Bhargava Nursing Home""]",1
Santacruz,West,Hospital,"[""Dr Gupte Lying-In Surgical Hospital""]",1
Santacruz,West,Healthcare,"[""I Sight Eyecare and Surgery""]",1
Santacruz,West,Hospital,"[""RG Stone Urology and Laparoscopy Hospital""]",1
Santacruz,West,Speciality Hospital,"[""Zen Eye Center""]",1
Santacruz,West,Clinic,"[""Kumar Clinic Mumbai""]",1
Santacruz,West,Hospital,"[""Mahavir Medical Research Centre""]",1
Santacruz,West,Hospital,"[""Sarvodaya Eye Hospital""]",1
Santacruz,West,Hospital,"[""Gopi Nursing Home""]",1
Santacruz,West,Hospital,"[""G.M.Medical Centre -""]",1
Santacruz,West,Hospital,"[""Prerana Nursing Home""]",1
Santacruz,West,Hospital,"[""Smruti Nursing Home""]",1
Santacruz,West,Hospital,"[""R. K. Hospital Mumbai""]",1
Santacruz,West,Hospital,"[""Nandan Maternity and Surgical Home""]",1
Santacruz,West,Other,"[""Dr Jayant Doshi""]",1
Santacruz,West,Speciality Hospital,"[""Radiance Laser Vision Centre""]",1
Santacruz,West,Hospital,"[""Sai Sanjeevani Hospital""]",1
Santacruz,West,Hospital,"[""V.N. Desai hospital""]",1
Santacruz,West,Hospital,"[""Mangal Multispeciality Hospital""]",1
Santacruz,West,Clinic,"[""The Ark Clinic""]",1
Santacruz,West,Other,"[""Dr. Jayant P Gandhi""]",1
Santacruz,West,Hospital,"[""Hinduja Healthcare""]",1
Santacruz,West,Railway Station,"[""Santa Cruz Station E"", ""Santa cruz railway station"", ""Santa cruz cr railway station""]",3
Santacruz,West,Bank,"[""Icici bank""]",1
Santacruz,West,Bank,"[""Deutsche bank mumbai""]",1
Santacruz,West,Bank,"[""Idbi bank""]",1
Santacruz,West,Bank,"[""Citi bank""]",1
Santacruz,West,Bank,"[""Axis bank"", ""Axis bank ATM""]",2
Santacruz,West,Bank,"[""Standard chartered bank""]",1
Santacruz,West,Bank,"[""State bank of india""]",1
Santacruz,West,Bank,"[""Punjab bank""]",1
Santacruz,West,Other,"[""Shankar Bhel Sandwiches""]",1
Santacruz,West,Other,"[""Me So Happy""]",1
Santacruz,West,Other,"[""Vrindavan""]",1
Santacruz,West,Other,"[""Three Wise Men""]",1
Santacruz,West,School,"[""Podar International School"", ""Podar International School Santacruz""]",2
Santacruz,West,School,"[""Smt. Lilavatibai Podar High School""]",1
Santacruz,West,Other,"[""Classic""]",1
Santacruz,West,Railway Station,"[""Santa cruz wr railway station""]",1
Santacruz,West,Railway Station,"[""Khar road railway station"", ""Khar metro station""]",2
Santacruz,West,Speciality Hospital,"[""Red Chillies Entertainment""]",1
Santacruz,West,Mall,"[""Acme Mall""]",1
Santacruz,West,Metro Station,"[""Western Express Highway"", ""Western Express Highway Metro Station"", ""Western Express Hwy""]",3
Santacruz,West,School,"[""Sadhna High School""]",1
Santacruz,West,University,"[""SNDT Women's University""]",1
Santacruz,West,Hospital,"[""Sarla Hospital & ICU"", ""Sarla Hospital and Icu""]",2
